year,month,anomaly_00N_30N,anomaly_00N_90N,anomaly_20N_90N,anomaly_20S_20N,anomaly_30N_60N,anomaly_30S_00N,anomaly_60N_90N,anomaly_60S_30S,anomaly_60S_60N,anomaly_90S_00N,anomaly_90S_20S,anomaly_90S_60S,anomaly_90S_90N
1895.0,5.0,-0.366018,-0.378578,-0.34907,-0.474753,-0.358889,-0.486635,-0.608454,-0.618981,-0.456494,-0.545673,-0.564048,-0.474978,-0.461535
1895.0,6.0,-0.597008,-0.582922,-0.587117,-0.560208,-0.625377,-0.473958,-0.26627,-0.540194,-0.552968,-0.504397,-0.485525,-0.374219,-0.540889
1895.0,7.0,-0.441389,-0.354543,-0.253794,-0.535289,-0.330952,-0.510991,0.064869,-0.499171,-0.450252,-0.504532,-0.50677,-0.424934,-0.42993
1895.0,8.0,-0.400615,-0.469837,-0.488955,-0.377979,-0.550165,-0.292657,-0.487834,-0.594502,-0.446996,-0.425868,-0.475685,-0.386596,-0.448167
1895.0,9.0,-0.444924,-0.247283,-0.157237,-0.37389,-0.057567,-0.360517,-0.032517,-0.563398,-0.36639,-0.452714,-0.519673,-0.251431,-0.352607
1895.0,10.0,-0.401678,-0.277175,-0.259814,-0.288507,-0.216606,-0.258909,0.17509,-0.578983,-0.362489,-0.40701,-0.471727,-0.095628,-0.342073
1895.0,11.0,-0.424025,-0.310165,-0.284529,-0.304703,-0.179095,-0.339579,-0.330917,-0.576364,-0.387474,-0.449141,-0.52723,0.025907,-0.378843
1895.0,12.0,-0.354813,-0.346075,-0.375186,-0.253567,-0.244939,-0.248589,-0.923259,-0.455505,-0.329974,-0.341888,-0.390211,0.047797,-0.343933
1896.0,1.0,-0.373378,-0.402794,-0.41891,-0.346174,-0.33876,-0.33392,-1.131289,-0.334354,-0.345689,-0.320142,-0.321922,0.135205,-0.360444
1896.0,2.0,-0.29331,-0.344667,-0.4031,-0.26632,-0.405997,-0.326601,-0.384034,-0.396138,-0.350264,-0.349779,-0.379893,0.038196,-0.347315
1896.0,3.0,-0.261263,-0.657655,-0.862886,-0.221314,-1.069124,-0.24457,-1.055624,-0.443134,-0.471895,-0.337902,-0.397038,-0.227921,-0.486326
1896.0,4.0,-0.248313,-0.663144,-0.914532,-0.195636,-1.058262,-0.288995,-1.595938,-0.518974,-0.502122,-0.394689,-0.485091,-0.124493,-0.530915
1896.0,5.0,-0.35032,-0.263965,-0.258832,-0.293545,-0.121727,-0.443801,-0.5006,-0.484269,-0.353241,-0.4583,-0.524832,-0.226678,-0.358164
1896.0,6.0,-0.384231,-0.172517,-0.059132,-0.405644,0.049271,-0.493179,-0.05033,-0.546379,-0.351385,-0.51322,-0.569082,-0.194096,-0.339574
1896.0,7.0,-0.278863,-0.172094,-0.112952,-0.286705,-0.062153,-0.340587,-0.129625,-0.459722,-0.286489,-0.389852,-0.449021,-0.116672,-0.279755
1896.0,8.0,-0.199202,-0.18912,-0.167787,-0.304476,-0.200548,-0.399973,-0.059068,-0.412737,-0.306258,-0.402851,-0.418705,-0.217393,-0.296157
1896.0,9.0,-0.079652,-0.183983,-0.231887,-0.211543,-0.359128,-0.377535,0.074388,-0.45011,-0.302617,-0.406551,-0.450527,-0.324475,-0.287645
1896.0,10.0,-0.115483,-0.149211,-0.161019,-0.10016,-0.283397,-0.106151,0.473136,-0.478678,-0.243761,-0.287807,-0.376823,-0.250467,-0.215937
1896.0,11.0,-0.036417,-0.479051,-0.694987,0.007291,-0.803146,-0.066105,-1.566532,-0.577495,-0.348476,-0.293622,-0.450829,-0.084692,-0.384564
1896.0,12.0,0.057933,-0.206071,-0.392481,0.189161,-0.42887,0.119331,-0.913706,-0.66533,-0.204772,-0.245853,-0.474644,-0.114146,-0.225926
1897.0,1.0,-0.023495,-0.524978,-0.860665,0.117686,-1.064095,-0.032226,-1.213522,-0.688977,-0.41747,-0.358176,-0.587538,-0.370735,-0.440545
1897.0,2.0,-0.06965,-0.502397,-0.774771,0.096453,-0.858674,0.015195,-1.750531,-0.52117,-0.338644,-0.25527,-0.420742,-0.103538,-0.377086
1897.0,3.0,-0.038164,-0.702858,-1.057147,0.102068,-1.353965,0.018249,-1.635754,-0.548576,-0.428417,-0.241605,-0.438992,-0.292947,-0.464782
1897.0,4.0,-0.121313,-0.259569,-0.343945,0.011922,-0.405977,0.055268,-0.392693,-0.609607,-0.264974,-0.276491,-0.435362,-0.161191,-0.268126
1897.0,5.0,-0.185673,-0.149261,-0.135124,-0.114964,-0.20167,-0.202272,0.454895,-0.667493,-0.306293,-0.40539,-0.582963,-0.109533,-0.279579
1897.0,6.0,-0.247623,-0.317746,-0.355289,-0.18359,-0.36932,-0.226105,-0.574103,-0.605541,-0.340009,-0.37806,-0.525878,-0.217786,-0.347043
1897.0,7.0,-0.194549,-0.130418,-0.082271,-0.146221,-0.056977,-0.235037,-0.12539,-0.599194,-0.275818,-0.409702,-0.565824,-0.076211,-0.269011
1897.0,8.0,-0.172788,-0.186796,-0.186897,-0.150417,-0.177889,-0.274579,-0.335838,-0.600933,-0.296444,-0.419541,-0.573674,-0.188943,-0.297416
1897.0,9.0,-0.202726,-0.098075,-0.068065,-0.175684,-0.004614,-0.311323,0.041825,-0.527806,-0.257337,-0.400187,-0.508866,0.013813,-0.244402
1897.0,10.0,-0.274358,-0.330555,-0.396167,-0.243737,-0.37688,-0.287844,-0.463784,-0.590605,-0.368313,-0.413112,-0.484593,-0.180143,-0.371193
1897.0,11.0,-0.384105,-0.504979,-0.624353,-0.353519,-0.719545,-0.387352,-0.139392,-0.534438,-0.494573,-0.456093,-0.465723,-0.14585,-0.480537
1897.0,12.0,-0.428559,-0.688428,-0.860229,-0.421469,-1.094387,-0.37167,-0.265102,-0.575751,-0.59221,-0.452881,-0.442364,-4.7e-05,-0.573814
1898.0,1.0,-0.428506,-0.133699,0.010028,-0.454915,0.08651,-0.411922,1.099268,-0.519141,-0.336492,-0.456349,-0.422384,-0.041202,-0.294655
1898.0,2.0,-0.307179,-0.5536,-0.684652,-0.495419,-0.644557,-0.546425,-2.232176,-0.559511,-0.503821,-0.54065,-0.476788,-0.038286,-0.546927
1898.0,3.0,-0.253314,-1.128037,-1.564248,-0.50722,-1.952492,-0.687694,-3.133287,-0.751166,-0.864653,-0.709257,-0.690102,-0.155643,-0.929966
1898.0,4.0,-0.354253,-0.538643,-0.589712,-0.567488,-0.772764,-0.681224,-0.557949,-0.695246,-0.615449,-0.68226,-0.678032,-0.33435,-0.61166
1898.0,5.0,-0.359536,-0.449323,-0.4596,-0.508712,-0.497919,-0.675133,-0.872017,-0.621575,-0.538817,-0.636978,-0.662231,-0.031864,-0.542672
1898.0,6.0,-0.426579,-0.363915,-0.293816,-0.53365,-0.24087,-0.536399,-0.674131,-0.591467,-0.450978,-0.552503,-0.543822,-0.05343,-0.45485
1898.0,7.0,-0.525205,-0.31129,-0.187838,-0.612345,-0.066957,-0.673179,-0.399699,-0.614407,-0.475178,-0.643478,-0.640512,-0.13115,-0.471489
1898.0,8.0,-0.600341,-0.34746,-0.203696,-0.635674,-0.064055,-0.676737,-0.357632,-0.489612,-0.463359,-0.575569,-0.552472,0.108522,-0.454514
1898.0,9.0,-0.490499,-0.27199,-0.169056,-0.527424,-0.077974,-0.576689,-0.052703,-0.599307,-0.431619,-0.585188,-0.600889,-0.299101,-0.416473
1898.0,10.0,-0.441554,-0.423824,-0.369194,-0.56557,-0.30477,-0.566026,-1.099085,-0.771977,-0.518521,-0.652639,-0.676883,-0.096276,-0.533724
1898.0,11.0,-0.41745,-0.365005,-0.348361,-0.473215,-0.190506,-0.426326,-1.025141,-0.697699,-0.440059,-0.553349,-0.556096,-0.330004,-0.460394
1898.0,12.0,-0.409816,-0.113007,0.014581,-0.454982,0.245275,-0.339423,-0.467539,-0.593219,-0.275031,-0.457155,-0.438271,-0.369042,-0.282221
1899.0,1.0,-0.450852,-0.211514,-0.062234,-0.538838,0.151966,-0.498373,-0.74082,-0.556343,-0.349007,-0.511189,-0.48679,0.160488,-0.355324
1899.0,2.0,-0.435715,-0.648502,-0.693597,-0.513961,-0.74308,-0.317761,-1.615963,-0.574133,-0.513548,-0.436276,-0.425109,0.000604,-0.547111
1899.0,3.0,-0.282131,-0.602241,-0.65154,-0.495821,-0.634263,-0.355231,-2.849518,-0.60575,-0.467417,-0.46458,-0.447476,0.224226,-0.533391
1899.0,4.0,-0.526604,-0.377225,-0.294106,-0.558269,-0.139031,-0.442292,-0.915983,-0.707855,-0.447398,-0.55727,-0.55558,-0.101225,-0.459507
1899.0,5.0,-0.286137,-0.268313,-0.206673,-0.481106,-0.102271,-0.460073,-1.262999,-0.535379,-0.348028,-0.485128,-0.440451,0.006279,-0.374286
1899.0,6.0,-0.567309,-0.433097,-0.362039,-0.50858,-0.165953,-0.470379,-1.239894,-0.466669,-0.421085,-0.457376,-0.471641,0.054628,-0.444753
1899.0,7.0,-0.542603,-0.316829,-0.214812,-0.476334,-0.091958,-0.380891,-0.187795,-0.424208,-0.362996,-0.397402,-0.393804,-0.128604,-0.354756
1899.0,8.0,-0.345573,-0.222858,-0.161991,-0.322209,-0.045105,-0.272143,-0.503351,-0.479428,-0.282877,-0.365772,-0.406414,-0.270268,-0.290288
1899.0,9.0,-0.242088,-0.14106,-0.073619,-0.288552,-0.026709,-0.288632,-0.095184,-0.494776,-0.255663,-0.372012,-0.416095,-0.233831,-0.250365
1899.0,10.0,-0.248396,-0.028914,0.068422,-0.272625,0.196099,-0.3786,0.212488,-0.560262,-0.253041,-0.454789,-0.511306,0.020055,-0.234441
1899.0,11.0,-0.247772,0.29068,0.529674,-0.188305,0.761332,-0.243826,1.511357,-0.620884,-0.118273,-0.413594,-0.518656,-0.179853,-0.066338
1899.0,12.0,-0.12009,-0.488775,-0.749408,-0.09682,-0.86193,-0.187893,-1.38126,-0.622917,-0.413923,-0.386198,-0.478754,0.004688,-0.440554
1900.0,1.0,-0.003054,-0.528856,-0.781799,-0.12468,-0.855497,-0.25315,-2.592049,-0.724468,-0.435807,-0.46334,-0.573757,0.004337,-0.495175
1900.0,2.0,-0.072698,-0.453915,-0.633906,-0.109997,-0.700727,-0.061464,-1.716967,-0.52956,-0.3263,-0.263479,-0.310341,0.207284,-0.361834
1900.0,3.0,-0.014281,-0.162488,-0.211473,-0.087843,-0.311769,-0.22877,-0.349443,-0.727837,-0.321796,-0.471845,-0.598794,-0.045897,-0.31863
1900.0,4.0,-0.082134,-0.291261,-0.43466,-0.047629,-0.49845,-0.18631,-0.720013,-0.755369,-0.351198,-0.445767,-0.612155,-0.292715,-0.363445
1900.0,5.0,-0.132414,-0.10608,-0.110721,-0.170265,-0.019802,-0.335036,-0.50625,-0.669747,-0.284682,-0.485974,-0.609902,-0.143839,-0.291104
1900.0,6.0,-0.102419,-0.160295,-0.172863,-0.232154,-0.135629,-0.293684,-0.663751,-0.636684,-0.275916,-0.449569,-0.509173,-0.307258,-0.292084
1900.0,7.0,-0.155347,-0.176492,-0.160627,-0.219597,-0.176372,-0.280872,-0.309554,-0.657531,-0.301628,-0.459284,-0.580007,-0.262047,-0.301679
1900.0,8.0,-0.222292,-0.146518,-0.10545,-0.224507,-0.075994,-0.256741,-0.106406,-0.696996,-0.303517,-0.458761,-0.582518,-0.260298,-0.29468
1900.0,9.0,-0.333114,-0.161499,-0.080025,-0.269239,-0.001415,-0.270738,-0.063048,-0.578901,-0.290815,-0.416106,-0.524645,-0.202402,-0.279741
1900.0,10.0,-0.279682,0.054025,0.178583,-0.18486,0.404124,-0.155914,0.084379,-0.676976,-0.175709,-0.411348,-0.526511,-0.056773,-0.163993
1900.0,11.0,-0.228203,-0.293125,-0.327785,-0.140303,-0.329776,-0.092331,-0.497619,-0.745687,-0.348935,-0.418586,-0.576791,-0.129403,-0.353112
1900.0,12.0,-0.083646,-0.051718,-0.0436,-0.09474,0.107031,-0.155222,-0.870014,-0.791116,-0.222393,-0.446965,-0.603451,-0.097059,-0.242948
1901.0,1.0,-0.089786,-0.321288,-0.440902,-0.148796,-0.464566,-0.243556,-1.106134,-0.690982,-0.360123,-0.441304,-0.551751,-0.060903,-0.38067
1901.0,2.0,-0.034201,-0.262412,-0.370568,-0.212836,-0.601668,-0.350478,0.207398,-0.541198,-0.362692,-0.429899,-0.456473,-0.09513,-0.342549
1901.0,3.0,-0.153636,-0.11397,-0.067303,-0.286804,-0.049031,-0.455768,-0.250472,-0.600719,-0.315536,-0.514712,-0.593687,-0.116593,-0.311195
1901.0,4.0,-0.153947,-0.149369,-0.141136,-0.212567,-0.06979,-0.416666,-0.64385,-0.665831,-0.319623,-0.526062,-0.665175,-0.182524,-0.329522
1901.0,5.0,-0.37344,-0.307658,-0.28512,-0.365157,-0.166886,-0.388976,-0.76846,-0.545679,-0.365668,-0.451605,-0.495793,-0.186726,-0.378766
1901.0,6.0,-0.272705,-0.247814,-0.176892,-0.424601,-0.182968,-0.435055,-0.485335,-0.644611,-0.371949,-0.519985,-0.566013,-0.1501,-0.37436
1901.0,7.0,-0.278351,-0.147512,-0.028966,-0.473392,0.034773,-0.559724,-0.410728,-0.833201,-0.384881,-0.671187,-0.758098,-0.26063,-0.385167
1901.0,8.0,-0.294926,-0.150761,-0.039325,-0.411099,0.003331,-0.477986,-0.098966,-0.689597,-0.364677,-0.572297,-0.645386,-0.32304,-0.353778
1901.0,9.0,-0.319961,-0.294747,-0.236319,-0.501137,-0.278224,-0.513653,-0.229032,-0.64751,-0.436221,-0.568855,-0.56961,-0.109082,-0.425659
1901.0,10.0,-0.320466,-0.36203,-0.336194,-0.514164,-0.4768,-0.605154,0.045378,-0.702107,-0.510768,-0.64141,-0.661798,-0.333682,-0.488998
1901.0,11.0,-0.204055,-0.179454,-0.152151,-0.363453,-0.096486,-0.431475,-0.52834,-0.734568,-0.355249,-0.565928,-0.612638,-0.250119,-0.361101
1901.0,12.0,-0.125346,-0.47535,-0.594426,-0.388378,-0.621896,-0.475368,-2.220875,-0.665416,-0.455763,-0.552224,-0.557907,-0.201307,-0.512096
1902.0,1.0,-0.26598,-0.16716,-0.100131,-0.468083,0.123833,-0.570682,-1.386712,-0.490138,-0.31045,-0.520336,-0.457241,-0.085862,-0.340436
1902.0,2.0,-0.241086,-0.118159,-0.006962,-0.500321,-0.094659,-0.519511,0.61238,-0.515655,-0.342683,-0.507926,-0.45547,-0.235817,-0.309354
1902.0,3.0,-0.095152,-0.407752,-0.441903,-0.465309,-0.252523,-0.494173,-4.046195,-0.631355,-0.361535,-0.542917,-0.518406,-0.062148,-0.473905
1902.0,4.0,-0.147881,-0.596929,-0.787271,-0.318423,-0.862359,-0.365795,-2.466399,-0.591927,-0.47326,-0.465637,-0.477155,-0.231977,-0.534613
1902.0,5.0,-0.173699,-0.539072,-0.684661,-0.353863,-0.757584,-0.406415,-1.753308,-0.616591,-0.476921,-0.492542,-0.506513,-0.159913,-0.515616
1902.0,6.0,-0.370198,-0.594634,-0.716599,-0.430853,-0.748052,-0.462666,-1.3254,-0.68846,-0.553602,-0.562617,-0.581115,-0.363201,-0.579449
1902.0,7.0,-0.324941,-0.487244,-0.570938,-0.356987,-0.760167,-0.384228,-0.042422,-0.798866,-0.542764,-0.553788,-0.646018,-0.001176,-0.5191
1902.0,8.0,-0.18311,-0.357604,-0.420544,-0.326457,-0.574013,-0.506415,-0.302485,-0.818248,-0.498816,-0.633566,-0.756624,-0.093151,-0.4882
1902.0,9.0,-0.275042,-0.338739,-0.354368,-0.417013,-0.412137,-0.443071,-0.323025,-0.794994,-0.457039,-0.58795,-0.625395,-0.508708,-0.451196
1902.0,10.0,-0.246486,-0.353629,-0.401529,-0.397769,-0.350847,-0.544466,-1.027732,-0.756248,-0.470906,-0.637012,-0.698534,-0.223577,-0.49247
1902.0,11.0,-0.267882,-0.531172,-0.674441,-0.365652,-0.513584,-0.509521,-2.421484,-0.708831,-0.485765,-0.597085,-0.646897,-0.483487,-0.561646
1902.0,12.0,-0.283924,-0.660744,-0.880717,-0.310189,-0.800563,-0.48032,-2.49422,-0.760067,-0.566621,-0.604189,-0.68777,-0.313842,-0.634101
1903.0,1.0,-0.323479,-0.294397,-0.322747,-0.375445,-0.105442,-0.576541,-1.38256,-0.757598,-0.438111,-0.646499,-0.709684,-0.086183,-0.464862
1903.0,2.0,-0.436716,-0.120513,-0.050273,-0.347941,-0.093162,-0.47731,2.209306,-0.717115,-0.433568,-0.578927,-0.670735,-0.361041,-0.348397
1903.0,3.0,-0.383271,-0.528856,-0.652381,-0.440519,-0.81139,-0.582194,0.200065,-0.609398,-0.586371,-0.579986,-0.57477,-0.160599,-0.554025
1903.0,4.0,-0.336864,-0.59875,-0.729236,-0.464468,-0.781152,-0.60551,-1.252865,-0.676393,-0.59572,-0.638161,-0.667011,-0.808147,-0.618869
1903.0,5.0,-0.401218,-0.638542,-0.790731,-0.531329,-0.823556,-0.702445,-1.250923,-0.59004,-0.623512,-0.652307,-0.612999,-0.58636,-0.645203
1903.0,6.0,-0.404577,-0.658726,-0.794649,-0.545494,-0.920556,-0.6351,-0.773881,-0.541963,-0.620477,-0.587155,-0.523068,-0.24,-0.622941
1903.0,7.0,-0.351827,-0.47743,-0.506921,-0.615819,-0.713887,-0.725403,0.003619,-0.572109,-0.588351,-0.6544,-0.568161,-0.173707,-0.562886
1903.0,8.0,-0.536741,-0.626039,-0.63787,-0.712601,-0.823831,-0.737318,-0.116805,-0.630239,-0.682624,-0.680781,-0.609818,-0.123584,-0.653544
1903.0,9.0,-0.511012,-0.497479,-0.482013,-0.676944,-0.556268,-0.741397,-0.086921,-0.662187,-0.618538,-0.700724,-0.639355,-0.4251,-0.595317
1903.0,10.0,-0.483414,-0.579766,-0.631711,-0.612481,-0.630199,-0.756538,-0.934948,-0.691022,-0.637813,-0.71999,-0.7035,-0.186178,-0.646022
1903.0,11.0,-0.547803,-0.509035,-0.475941,-0.724453,-0.599614,-0.827082,0.336915,-0.583735,-0.649276,-0.723005,-0.637174,-0.370054,-0.613657
1903.0,12.0,-0.462511,-0.595067,-0.583165,-0.77991,-0.841588,-0.914354,-0.026704,-0.511267,-0.686143,-0.72974,-0.614277,-0.348851,-0.661043
1904.0,1.0,-0.512776,-0.786697,-0.856896,-0.837847,-1.150176,-1.00725,-0.527564,-0.588234,-0.811805,-0.806929,-0.680089,-0.309673,-0.796445
1904.0,2.0,-0.477766,-0.685337,-0.682354,-0.845694,-0.600713,-0.948355,-2.997799,-0.619275,-0.67366,-0.78452,-0.669552,-0.212586,-0.735478
1904.0,3.0,-0.590043,-0.799931,-0.858067,-0.856673,-1.139567,-0.975327,-0.188077,-0.587427,-0.823079,-0.783095,-0.653748,-0.252593,-0.791399
1904.0,4.0,-0.596844,-0.763873,-0.830206,-0.816107,-1.134128,-0.885926,0.385046,-0.523701,-0.783046,-0.70539,-0.546295,-0.330787,-0.736622
1904.0,5.0,-0.633612,-0.595025,-0.569859,-0.759083,-0.566163,-0.835126,-0.493185,-0.712959,-0.69234,-0.772492,-0.722195,-0.434215,-0.68219
1904.0,6.0,-0.719909,-0.680211,-0.654284,-0.761076,-0.713942,-0.764533,-0.202079,-0.636274,-0.713033,-0.694559,-0.637026,-0.107457,-0.687337
1904.0,7.0,-0.652997,-0.697683,-0.715563,-0.697507,-0.692871,-0.676441,-1.039465,-0.704308,-0.680338,-0.679133,-0.649207,-0.250124,-0.688605
1904.0,8.0,-0.571931,-0.598401,-0.597576,-0.649009,-0.719105,-0.710083,-0.082908,-0.739655,-0.681055,-0.714932,-0.726415,-0.25575,-0.655255
1904.0,9.0,-0.536157,-0.7034,-0.771432,-0.636986,-0.955896,-0.697177,-0.374184,-0.629679,-0.70044,-0.66011,-0.631113,-0.188541,-0.682868
1904.0,10.0,-0.516506,-0.551,-0.568397,-0.589383,-0.715502,-0.711984,0.175769,-0.673122,-0.651118,-0.687622,-0.704942,-0.31538,-0.616931
1904.0,11.0,-0.564079,-0.171202,-0.026037,-0.541063,0.080848,-0.590511,0.994411,-0.636754,-0.440539,-0.59992,-0.60205,-0.091266,-0.387221
1904.0,12.0,-0.47666,-0.427772,-0.465182,-0.427188,-0.351859,-0.509717,-0.543275,-0.759095,-0.520696,-0.604833,-0.671525,-0.108063,-0.51628
1905.0,1.0,-0.50785,-0.613434,-0.712542,-0.450925,-0.841734,-0.521701,0.116713,-0.747,-0.641686,-0.604244,-0.672152,-0.048643,-0.608755
1905.0,2.0,-0.727625,-1.03053,-1.338,-0.525904,-1.635085,-0.708474,0.680987,-0.799992,-0.953525,-0.732592,-0.78115,-0.091565,-0.887104
1905.0,3.0,-0.576238,-0.746316,-0.86375,-0.576023,-1.108033,-0.619731,0.293822,-0.603499,-0.715783,-0.593716,-0.567918,-0.044666,-0.672433
1905.0,4.0,-0.515752,-0.833633,-1.064824,-0.44676,-1.290876,-0.54871,-0.473552,-0.616503,-0.727082,-0.569583,-0.615892,-0.218566,-0.712992
1905.0,5.0,-0.33007,-0.49168,-0.573533,-0.393012,-0.711136,-0.494667,-0.331842,-0.745271,-0.552068,-0.594661,-0.680371,-0.327874,-0.54182
1905.0,6.0,-0.24813,-0.422994,-0.492462,-0.40686,-0.555015,-0.534957,-0.861072,-0.642435,-0.487098,-0.57668,-0.600146,-0.245255,-0.497396
1905.0,7.0,-0.322824,-0.286043,-0.246877,-0.403764,-0.279748,-0.465225,-0.072368,-0.699129,-0.43489,-0.567612,-0.63773,-0.433705,-0.420689
1905.0,8.0,-0.299022,-0.362966,-0.383844,-0.426426,-0.474269,-0.54548,-0.137604,-0.569176,-0.469177,-0.544286,-0.554124,-0.109895,-0.451424
1905.0,9.0,-0.338682,-0.293637,-0.264396,-0.476972,-0.253702,-0.619162,-0.238856,-0.613428,-0.456528,-0.605806,-0.611978,-0.077607,-0.443571
1905.0,10.0,-0.368081,-0.390322,-0.395508,-0.459213,-0.403283,-0.574252,-0.457546,-0.704172,-0.509665,-0.628277,-0.683841,-0.256335,-0.506381
1905.0,11.0,-0.292872,-0.105661,-0.004361,-0.322374,0.015906,-0.425028,0.539835,-0.643498,-0.341027,-0.514069,-0.617709,-0.284526,-0.310202
1905.0,12.0,-0.409727,-0.398287,-0.45529,-0.268091,-0.369762,-0.2642,-0.496829,-0.630935,-0.409189,-0.418729,-0.516365,-0.168494,-0.408281
1906.0,1.0,-0.27025,-0.522667,-0.680182,-0.214094,-0.561737,-0.229938,-2.335124,-0.497231,-0.375322,-0.340291,-0.397884,-0.143906,-0.430272
1906.0,2.0,-0.310813,-0.661714,-0.884752,-0.244788,-1.084604,-0.203837,-0.844183,-0.541607,-0.502384,-0.345918,-0.400918,-0.111164,-0.506315
1906.0,3.0,-0.364224,-0.38813,-0.43514,-0.378809,-0.429029,-0.435504,-0.296924,-0.525968,-0.434702,-0.465989,-0.47079,-0.191292,-0.426829
1906.0,4.0,-0.406075,-0.187758,-0.107591,-0.45027,0.015591,-0.455014,0.195961,-0.453924,-0.337156,-0.443403,-0.378967,-0.102544,-0.316289
1906.0,5.0,-0.381227,-0.396248,-0.397208,-0.515489,-0.439301,-0.532033,-0.237002,-0.584644,-0.48138,-0.546818,-0.495984,-0.244075,-0.470582
1906.0,6.0,-0.410072,-0.320234,-0.227522,-0.51242,-0.274682,-0.482619,0.070015,-0.598096,-0.442045,-0.528177,-0.528066,-0.366202,-0.42382
1906.0,7.0,-0.455954,-0.422477,-0.375669,-0.550852,-0.366189,-0.500756,-0.540334,-0.585125,-0.474849,-0.532007,-0.507693,-0.25093,-0.47564
1906.0,8.0,-0.4644,-0.325377,-0.234489,-0.647881,-0.242681,-0.714434,0.140267,-0.498373,-0.488148,-0.607263,-0.509818,-0.165648,-0.460094
1906.0,9.0,-0.50214,-0.421859,-0.355929,-0.615235,-0.399919,-0.681225,-0.027194,-0.589044,-0.547621,-0.638105,-0.613472,-0.351338,-0.52505
1906.0,10.0,-0.507557,-0.380438,-0.308907,-0.665646,-0.394173,-0.764156,0.549758,-0.487718,-0.539837,-0.629192,-0.521185,-0.204881,-0.491295
1906.0,11.0,-0.354547,-0.484224,-0.511482,-0.607727,-0.620643,-0.792527,-0.593264,-0.624572,-0.590859,-0.704152,-0.653208,-0.182213,-0.586208
